concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
phone-translation.one-sentence-at-a-time-please,ایک ایک جملہ بولیے,,ek ek jumla boliye,ˈeːk ˈeːk ɟˈʊmla bˈoːljeː,,2,ur-agent-v1;ipa=espeak
phone-translation.please-type-it-and-show-me,ٹائپ کر کے دکھائیے,,ṭā’ip kar ke dikhā’iye,ʈˈaɪp kaɾ keː dəkʰˈaːiˌeː,,2,ur-agent-v1;ipa=espeak
phone-translation.please-look-at-the-screen,اسکرین دیکھیے,,iskrīn dekhiye,ˌasəkɾˈiːn dˈeːkʰjeː,"Urdu writes an initial s-cluster with a prosthetic alef -- اسکرین, اسٹیشن, اسکول",2,ur-agent-v1;ipa=espeak
phone-text-power.please-type-it-for-me,میرے لیے ٹائپ کر دیجیے,,mere liye ṭā’ip kar dījiye,mˈeːɾeː lˈiːeː ʈˈaɪp kaɾ diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
phone-text-power.please-use-simple-words,آسان الفاظ میں بولیے,,āsān alfāz meñ boliye,aːsˈaːn alfˈaːz mˈẽ bˈoːljeː,,2,ur-agent-v1;ipa=espeak
phone-text-power.my-phone-battery-is-low,میرے فون کی بیٹری کم ہے,,mere fon kī baiṭrī kam hai,mˈeːɾeː fˈoːn ki bˈeːʈɾˌiː kˈʌm hɛ,,2,ur-agent-v1;ipa=espeak
phone-text-power.do-you-have-a-power-bank,کیا پاور بینک ہے؟,,kyā pāwar baink hai?,kjˈaː pˈaːʋəɾ bˈeːnk hɛ,,2,ur-agent-v1;ipa=espeak
phone-text-power.the-translation-may-be-inaccurate,ترجمے میں غلطی ہو سکتی ہے,,tarjume meñ ghaltī ho saktī hai,tˈaɾɟˌʊmeː mˈẽ ɣˈʌltˌiː hˈoː sˈʌktˌiː hɛ,,2,ur-agent-v1;ipa=espeak
phone-text-power.please-confirm,ذرا تصدیق کر لیجیے,,zarā tasdīq kar lījiye,zˈʌɾaː tˌəsdˈiːq kaɾ lˈiːɟiˌeː,,2,ur-agent-v1;ipa=espeak
phone-text-power.may-i-charge-my-phone-here,کیا یہاں فون چارج کر لوں؟,,kyā yahāñ fon chārj kar lūñ?,kjˈaː jˈʌhãː fˈoːn cˈaːɾɟ kaɾ lˈõː,,2,ur-agent-v1;ipa=espeak
sim-data.i-would-like-a-tourist-sim,مجھے ٹورسٹ سم چاہیے,,mujhe ṭūrisṭ sim chāhiye,mˌʊɟʰeː ʈˈoːɾˌɪsʈ sˈʌm cˈaːhjeː,,2,ur-agent-v1;ipa=espeak
sim-data.may-i-use-your-wifi,کیا آپ کا وائی فائی استعمال کر لوں؟,,kyā āp kā wā’ī fā’ī istemāl kar lūñ?,kjˈaː ˌaːp kaː ʋˈaːi fˈaːi ˌɪsteːmˈaːl kaɾ lˈõː,,2,ur-agent-v1;ipa=espeak
sim-data.how-much-data-is-included,کتنا ڈیٹا ملے گا؟,,kitnā ḍeṭā mile gā?,kˈɪtnaː ɖˈeːʈaː mˈɪleː ɡaː,,2,ur-agent-v1;ipa=espeak
sim-data.do-you-need-my-passport,کیا پاسپورٹ چاہیے؟,,kyā pāsporṭ chāhiye?,kjˈaː pˌaːspˈoːɾʈ cˈaːhjeː,,2,ur-agent-v1;ipa=espeak
sim-data.how-long-is-it-valid,کتنے دن چلے گا؟,,kitne din chale gā?,kˈɪtneː dˈɪn cˈʌleː ɡaː,,2,ur-agent-v1;ipa=espeak
sim-data.please-activate-it,اسے چالو کر دیجیے,,ise chālū kar dījiye,ˌɪseː cˈaːloː kaɾ diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
sim-data.do-you-have-an-esim,کیا ای سم ہے؟,,kyā ī sim hai?,kjˈaː ˈiː sˈʌm hɛ,,2,ur-agent-v1;ipa=espeak
sim-data.my-data-is-not-working,میرا ڈیٹا نہیں چل رہا,,merā ḍeṭā nahīñ chal rahā,mˈeːɾaː ɖˈeːʈaː nahˈĩː cˈʌl ɾˈʌhaː,,2,ur-agent-v1;ipa=espeak
sim-data.does-it-need-registration,کیا رجسٹریشن ضروری ہے؟,,kyā rajisṭreshan zarūrī hai?,kjˈaː ɾˌɪɟɪsʈɾeːʃˈan zaɾˈuːɾi hɛ,Pakistan requires biometric registration for every SIM,2,ur-agent-v1;ipa=espeak
sim-data.i-have-no-signal,سگنل نہیں آ رہا,,signal nahīñ ā rahā,sˈʌɡənˌəl nahˈĩː ˈaː ɾˈʌhaː,,2,ur-agent-v1;ipa=espeak
sim-data.please-write-the-wifi-password,وائی فائی کا پاس ورڈ لکھ دیجیے,,wā’ī fā’ī kā pās warḍ likh dījiye,ʋˈaːi fˈaːi kaː pˈaːs ʋˈʌɾɖ lˈɪkʰ diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
sim-data.sim-card,سم کارڈ,,sim kārḍ,sˈʌm kˈaːɾɖ,,2,ur-agent-v1;ipa=espeak
sim-data.where-can-i-buy-a-plug-adapter,پلگ اڈاپٹر کہاں ملے گا؟,,plag aḍāpṭar kahāñ mile gā?,pˈʌləɡ aɖˈaːpəʈˌəɾ kˈʌhãː mˈɪleː ɡaː,,2,ur-agent-v1;ipa=espeak
sim-data.mobile-data,موبائل ڈیٹا,,mobā’il ḍeṭā,moːbˈaɪl ɖˈeːʈaː,,2,ur-agent-v1;ipa=espeak
sim-data.can-i-top-up-this-sim,کیا اس میں بیلنس ڈل سکتا ہے؟,,kyā is meñ bailans ḍal saktā hai?,kjˈaː ɪs mˈẽ beːlˈʌns ɖˈʌl sˈʌktˌaː hɛ,Pakistani usage is بیلنس/ایزی لوڈ rather than a word for recharge,2,ur-agent-v1;ipa=espeak
sim-data.top-up,ایزی لوڈ,بیلنس,aizī loḍ,ˈeːzi lˈoːɖ,the near-universal Pakistani term for a prepaid top-up,2,ur-agent-v1;ipa=espeak
sim-data.is-there-coverage-in,کیا {} میں سگنل آتا ہے؟,,kyā {} meñ signal ātā hai?,kjˈaː {} mˈẽ sˈʌɡənˌəl ˈaːtaː hɛ,,2,ur-agent-v1;ipa=espeak
sim-data.signal,سگنل,,signal,sˈʌɡənˌəl,,2,ur-agent-v1;ipa=espeak
sim-data.esim,ای سم,,ī sim,ˈiː sˈʌm,,2,ur-agent-v1;ipa=espeak
sim-data.prepaid,پری پیڈ,,prī paiḍ,pˈʌɾi pˈeːɖ,,2,ur-agent-v1;ipa=espeak
sim-data.roaming,رومنگ,,romiñg,ɾˈoːmənɡ,,2,ur-agent-v1;ipa=espeak
etiquette.is-this-allowed,کیا اس کی اجازت ہے؟,,kyā is kī ijāzat hai?,kjˈaː ɪs ki ɪɟˈaːzat hɛ,,2,ur-agent-v1;ipa=espeak
etiquette.is-tipping-expected,کیا ٹپ دینی ہوتی ہے؟,,kyā ṭip denī hotī hai?,kjˈaː ʈˈʌp dˈeːni hˈoːti hɛ,,2,ur-agent-v1;ipa=espeak
etiquette.is-service-included,کیا سروس چارج شامل ہے؟,,kyā sarwis chārj shāmil hai?,kjˈaː sˈaɾʋɪs cˈaːɾɟ ʃˈaːmɪl hɛ,,2,ur-agent-v1;ipa=espeak
etiquette.may-i-enter,کیا اندر آ جاؤں؟,,kyā andar ā jā’ūñ?,kjˈaː ˈandaɾ ˈaː ɟaːˈoːn,,2,ur-agent-v1;ipa=espeak
etiquette.remove-shoes,کیا جوتے اتارنے ہیں؟,,kyā jūte utārne haiñ?,kjˈaː ɟˈoːteː ʊtˈaːɾneː hẽ,,2,ur-agent-v1;ipa=espeak
etiquette.photo-of-you,کیا آپ کی تصویر لے لوں؟,,kyā āp kī taswīr le lūñ?,kjˈaː ˌaːp ki təsʋˈiːɾ lˈeː lˈõː,,2,ur-agent-v1;ipa=espeak
etiquette.may-i-sit-here,کیا یہاں بیٹھ جاؤں؟,,kyā yahāñ baiṭh jā’ūñ?,kjˈaː jˈʌhãː bˈeːʈʰ ɟaːˈoːn,,2,ur-agent-v1;ipa=espeak
etiquette.queue-for,کیا یہ {} کی لائن ہے؟,,kyā yah {} kī lā’in hai?,kjˈaː jeːh {} ki lˈaɪn hɛ,,2,ur-agent-v1;ipa=espeak
etiquette.dressed-appropriately,کیا میرے کپڑے مناسب ہیں؟,,kyā mere kapṛe munāsib haiñ?,kjˈaː mˈeːɾeː kˈʌpɽˌeː mʊnˈaːsɪb hẽ,,2,ur-agent-v1;ipa=espeak
etiquette.did-not-mean-to-offend,انجانے میں ہوا، معاف کیجیے,,"anjāne meñ hu’ā, māf kījiye",ˈanɟaːnˌeː mˈẽ hˈaʋaː mˈaːf kˈiːɟiˌeː,"it happened unknowingly, forgive me",2,ur-agent-v1;ipa=espeak
etiquette.what-is-customary,یہاں کا رواج کیا ہے؟,,yahāñ kā riwāj kyā hai?,jˈʌhãː kaː ɾɪʋˈaːɟ kjˈaː hɛ,,2,ur-agent-v1;ipa=espeak
etiquette.keep-the-change,باقی رکھ لیجیے,,bāqī rakh lījiye,bˈaːqi ɾˈʌkʰ lˈiːɟiˌeː,,2,ur-agent-v1;ipa=espeak
children.cannot-find-my-child,میرا بچہ نہیں مل رہا,,merā bachcha nahīñ mil rahā,mˈeːɾaː bˈʌca nahˈĩː mˈɪl ɾˈʌhaː,,2,ur-agent-v1;ipa=espeak
children.make-an-announcement,اعلان کرا دیجیے,,elān karā dījiye,eːlˈaːn kˈʌɾaː diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
children.child-age,میرا بچہ {} سال کا ہے,,merā bachcha {} sāl kā hai,mˈeːɾaː bˈʌca {} sˈaːl kaː hɛ,masculine child; a girl is بچی ... کی,2,ur-agent-v1;ipa=espeak
children.high-chair,کیا بچوں کی اونچی کرسی ہے؟,,kyā bachchoñ kī ūñchī kursī hai?,kjˈaː bˈʌcõː ki ˈuːnci kˈʊɾsi hɛ,,2,ur-agent-v1;ipa=espeak
children.baby-changing-room,بچے کا کپڑا بدلنے کی جگہ کہاں ہے؟,,bachche kā kapṛā badalne kī jagah kahāñ hai?,bˈʌceː kaː kˈʌpɽˌaː bˈʌdəlneː ki ɟˈʌɡˌa kˈʌhãː hɛ,"descriptive: Pakistani buildings rarely sign this, so a fixed term would not be read",2,ur-agent-v1;ipa=espeak
children.childrens-menu,کیا بچوں کا مینو ہے؟,,kyā bachchoñ kā menū hai?,kjˈaː bˈʌcõː kaː mˈeːnoː hɛ,,2,ur-agent-v1;ipa=espeak
children.suitable-for-children,کیا یہ بچوں کے لیے ٹھیک ہے؟,,kyā yah bachchoñ ke liye ṭhīk hai?,kjˈaː jeːh bˈʌcõː keː lˈiːeː ʈʰˈiːk hɛ,,2,ur-agent-v1;ipa=espeak
children.minimum-age,کم از کم کتنی عمر؟,,kam az kam kitnī umr?,kˈʌm ˈaz kˈʌm kˈɪtni ʊmˈaɾ,,2,ur-agent-v1;ipa=espeak
children.do-children-pay,کیا بچوں کا ٹکٹ لگتا ہے؟,,kyā bachchoñ kā ṭikaṭ lagtā hai?,kjˈaː bˈʌcõː kaː ʈˈɪkɪʈ lˈʌɡtˌaː hɛ,,2,ur-agent-v1;ipa=espeak
children.crib,کیا بچے کا پالنا ہے؟,,kyā bachche kā pālnā hai?,kjˈaː bˈʌceː kaː pˈaːlnˌaː hɛ,,2,ur-agent-v1;ipa=espeak
children.warm-this-bottle,یہ بوتل گرم کر دیجیے,,yah botal garam kar dījiye,jeːh bˈoːtəl ɡˈaɾm kaɾ diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
children.car-seat,ہمیں بچے کی کار سیٹ چاہیے,,hameñ bachche kī kār sīṭ chāhiye,hˈʌmẽː bˈʌceː ki kˈaːɾ sˈeːʈ cˈaːhjeː,,2,ur-agent-v1;ipa=espeak
children.stroller,پرام,بچہ گاڑی,prām,pəɾˈaːm,,2,ur-agent-v1;ipa=espeak
children.playground,کیا کھیل کا میدان ہے؟,,kyā khel kā maidān hai?,kjˈaː kʰˈeːl kaː meːdˈaːn hɛ,,2,ur-agent-v1;ipa=espeak
social-basics.politeness-particles,تھائی میں ادب جملے کے آخر میں ایک لفظ سے آتا ہے: مرد تقریباً ہر بات کے بعد کھراپ لگاتے ہیں اور خواتین کھا۔ سوال پوچھتے وقت خاتون کھا کو چڑھتے سُر میں کہتی ہے۔ اِس کارڈ کی سطروں میں یہ لفظ نہیں ہے، کیونکہ درست انتخاب بولنے والے اور جملے کی نوعیت پر ہے؛ اپنے حساب سے لگا لیجیے۔,,,,,2,ur-agent-v1
