concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
days-of-week.saturday,ہفتہ,سنیچر,hafta,hˈafta,ہفتہ also means 'week'; سنیچر is unambiguous and equally current in Pakistan,2,ur-agent-v1;ipa=espeak
days-of-week.sunday,اتوار,,itwār,ɪtʋˈaːɾ,,2,ur-agent-v1;ipa=espeak
months.january,جنوری,,janwarī,ɟˈanʋaɾˌiː,"Pakistan uses the Gregorian months in Urdu transcription; the Hijri months are a separate lunar cycle and do not line up with these, so no alternative is given",2,ur-agent-v1;ipa=espeak
months.february,فروری,,farwarī,fˈaɾʋaɾˌiː,,2,ur-agent-v1;ipa=espeak
months.march,مارچ,,mārch,mˈaːɾc,,2,ur-agent-v1;ipa=espeak
months.april,اپریل,,aprail,apɾˈeːl,,2,ur-agent-v1;ipa=espeak
months.may,مئی,,ma’ī,mˈʌi,,2,ur-agent-v1;ipa=espeak
months.june,جون,,jūn,ɟˈuːn,,2,ur-agent-v1;ipa=espeak
months.july,جولائی,,julā’ī,ɟoːlˈaːi,,2,ur-agent-v1;ipa=espeak
months.august,اگست,,agast,ˈaɡəst,,2,ur-agent-v1;ipa=espeak
months.september,ستمبر,,sitambar,sɪtˈambaɾ,,2,ur-agent-v1;ipa=espeak
months.october,اکتوبر,,aktūbar,ˌaktˈoːbəɾ,,2,ur-agent-v1;ipa=espeak
months.november,نومبر,,nawambar,nˈoːmbəɾ,,2,ur-agent-v1;ipa=espeak
months.december,دسمبر,,disambar,dɪsˈambaɾ,,2,ur-agent-v1;ipa=espeak
time-words.clock-offset,سواحیلی گھڑی سورج نکلنے سے شروع ہوتی ہے، آدھی رات سے نہیں، اور آپ کے فون کی گھڑی سے چھ گھنٹے ہٹ کر چلتی ہے: جو عدد سنیں اُس میں چھ جوڑ دیجیے، وہی آپ کی گھڑی کا وقت ہے، اور سواحیلی میں کہنے کے لیے اپنی گھڑی سے چھ گھٹا دیجیے۔ سا موجا صبح سات بجے ہے، سا سیتا دوپہر اور سا کومی شام چار بجے۔ محفوظ راستہ یہ ہے کہ وقت گِن کر بتائیے، یا سا نگاپی زا کیزونگو کہہ کر مغربی وقت پوچھ لیجیے۔,,,,,2,ur-agent-v1
