concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
question-words.that,وہ,,wah,ʋoː,,2,ur-agent-v1;ipa=espeak
question-words.here,یہاں,,yahāñ,jˈʌhãː,,2,ur-agent-v1;ipa=espeak
question-words.there,وہاں,,wahāñ,ʋˈʌhãː,,2,ur-agent-v1;ipa=espeak
question-words.a-little,تھوڑا,,thoṛā,tʰˈoːɽaː,,2,ur-agent-v1;ipa=espeak
question-words.some,کچھ,,kuchh,kʊcʰ,,2,ur-agent-v1;ipa=espeak
question-words.very,بہت,,bahut,bˈahʊt,,2,ur-agent-v1;ipa=espeak
question-words.too,بہت زیادہ,,bahut ziyāda,bˈahʊt zjˈaːda,,2,ur-agent-v1;ipa=espeak
question-words.also,بھی,,bhī,bʰˈiː,,2,ur-agent-v1;ipa=espeak
question-words.all-both,سب / دونوں,,sab / donoñ,sˈʌb / dˈoːnõː,,2,ur-agent-v1;ipa=espeak
question-words.how-much-what-price,کتنے کا ہے,,kitne kā hai,kˈɪtneː kaː hɛ,,2,ur-agent-v1;ipa=espeak
