concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
medical-conditions.i-take-blood-thinners,میری خون پتلا کرنے کی دوا چل رہی ہے,,merī khūn patlā karne kī dawā chal rahī hai,mˈeːɾi xˈuːn pˈʌtlˌaː kˌaɾneː ki dˈaʋaː cˈʌl ɾˈʌhi hɛ,,2,ur-med-v1;ipa=espeak
medical-conditions.medicine-allergy,دوا سے الرجی: {},,dawā se alarjī: {},dˈaʋaː seː alɾˈʌɟi {},,2,ur-med-v1;ipa=espeak
medical-conditions.this-card-lists-my-conditions,اس کارڈ پر میری بیماریاں لکھی ہیں,,is kārḍ par merī bīmāriyāñ likhī haiñ,ɪs kˈaːɾɖ pˈʌɾ mˈeːɾi bimˈaːɾjãː lˈɪkʰi hẽ,,2,ur-med-v1;ipa=espeak
medical-conditions.this-is-my-medicine,یہ میری دوا ہے,,yah merī dawā hai,jeːh mˈeːɾi dˈaʋaː hɛ,,2,ur-med-v1;ipa=espeak
medical-conditions.please-give-me-sugar-or-juice,مجھے چینی یا جوس دیجیے,,mujhe chīnī yā jūs dījiye,mˌʊɟʰeː cˈiːni jˈaː ɟˈoːs diɟˈiːeː,,2,ur-med-v1;ipa=espeak
medical-conditions.inject-it-into-my-outer-thigh,یہ ران کے باہر کی طرف لگائیے,,yah rān ke bāhar kī taraf lagā’iye,jeːh ɾˈaːn keː bˈaːhəɾ ki taɾˈaf ləɡˈaːiˌeː,,2,ur-med-v1;ipa=espeak
medical-conditions.my-blood-type-is,میرا بلڈ گروپ {} ہے,,merā blaḍ grūp {} hai,mˈeːɾaː bˈʌlɖ ɡɾˈuːp {} hɛ,,2,ur-med-v1;ipa=espeak
medical-conditions.do-not-give-me,مجھے {} نہ دیجیے,,mujhe {} na dījiye,mˌʊɟʰeː {} nˈa diɟˈiːeː,,2,ur-med-v1;ipa=espeak
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,مجھے اسپرین اور آئبوپروفین سے الرجی ہے,,mujhe asprin aur ā’ibūprofen se alarjī hai,mˌʊɟʰeː ˌɪspəɾˈiːn ɔɾ ˈaːɪbˌoːpɾˌoːfin seː alɾˈʌɟi hɛ,,2,ur-med-v1;ipa=espeak
medical-conditions.my-injector-is-in-my-bag,میرا انجیکٹر میرے بیگ میں ہے,,merā injekṭar mere baig meñ hai,mˈeːɾaː ɪnɟˈeːkʈəɾ mˈeːɾeː bˈeːɡ mˈẽ hɛ,,2,ur-med-v1;ipa=espeak
medical-conditions.i-am-allergic-to-sulfa-drugs,مجھے سلفا ادویات سے الرجی ہے,,mujhe salfā adwiyāt se alarjī hai,mˌʊɟʰeː sˈʌlfˌaː ˈadʋiˌaːt seː alɾˈʌɟi hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.which-pharmacy-is-open-now,ابھی کون سا میڈیکل اسٹور کھلا ہے؟,,abhī kaun sā meḍikal isṭor khulā hai?,ˈabʰi kˈoːn sˈaː meːɖˈiːkəl ɪsʈˈoːɾ kʰˈʌlaː hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-need-medicine-for,مجھے {} کی دوا چاہیے,,mujhe {} kī dawā chāhiye,mˌʊɟʰeː {} ki dˈaʋaː cˈaːhjeː,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-fever,مجھے بخار ہے,,mujhe bukhār hai,mˌʊɟʰeː bʊxˈaːɾ hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-think-i-have-malaria,مجھے ملیریا کا شک ہے,,mujhe maleriyā kā shak hai,mˌʊɟʰeː mˌaleːɾˈiːaː kaː ʃˈʌk hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-need-a-malaria-test,مجھے ملیریا کا ٹیسٹ کرانا ہے,,mujhe maleriyā kā ṭaisṭ karānā hai,mˌʊɟʰeː mˌaleːɾˈiːaː kaː ʈˈeːsʈ kəɾˈaːnaː hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-have-diarrhea,مجھے دست آ رہے ہیں,,mujhe dast ā rahe haiñ,mˌʊɟʰeː dˈʌst ˈaː ɾˈʌheː hẽ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.where-is-an-all-night-pharmacy,رات بھر کھلا میڈیکل اسٹور کہاں ہے؟,,rāt bhar khulā meḍikal isṭor kahāñ hai?,ɾˈaːt bʰˈʌɾ kʰˈʌlaː meːɖˈiːkəl ɪsʈˈoːɾ kˈʌhãː hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.painkiller,درد کی دوا,,dard kī dawā,dˈʌɾd ki dˈaʋaː,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.do-i-need-a-prescription,کیا ڈاکٹر کا نسخہ چاہیے؟,,kyā ḍākṭar kā nuskha chāhiye?,kjˈaː ɖˌaːkʈˈaɾ kaː nˈʊsxa cˈaːhjeː,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-headache,میرے سر میں درد ہے,,mere sar meñ dard hai,mˈeːɾeː sˈʌɾ mˈẽ dˈʌɾd hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.paracetamol-acetaminophen,پیراسیٹامول,پیناڈول,pairāsīṭāmol,pˌeːɾaːsˌiːʈaːmˈoːl,پیناڈول is the brand every Pakistani pharmacy stocks and the name to ask for,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.how-much-should-i-take,کتنی خوراک لینی ہے؟,,kitnī khurāk lenī hai?,kˈɪtni xoːɾˈaːk lˈeːni hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-am-vomiting,مجھے قے آ رہی ہے,مجھے الٹیاں آ رہی ہیں,mujhe qai ā rahī hai,mˌʊɟʰeː qˈeː ˈaː ɾˈʌhi hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.rehydration-salts,او آر ایس,نمکول,o ār es,ˈoː ˈaːɾ ˈeːs,نمکول is the Pakistani brand name of the ORS sachet,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.how-many-times-a-day,دن میں کتنی بار؟,,din meñ kitnī bār?,dˈɪn mˈẽ kˈɪtni bˈaːɾ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-stomach-ache,میرے پیٹ میں درد ہے,,mere peṭ meñ dard hai,mˈeːɾeː pˈeːʈ mˈẽ dˈʌɾd hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-cough,مجھے کھانسی ہے,,mujhe khānsī hai,mˌʊɟʰeː kʰˈaːnsi hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.antihistamine,الرجی کی دوا,,alarjī kī dawā,alɾˈʌɟi ki dˈaʋaː,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.anti-diarrhea-medicine,دستوں کی دوا,,dastoñ kī dawā,dˈʌstˌõː ki dˈaʋaː,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.is-this-safe-to-take-with,کیا یہ {} کے ساتھ لینا ٹھیک ہے؟,,kyā yah {} ke sāth lenā ṭhīk hai?,kjˈaː jeːh {} keː sˈaːtʰ lˈeːnaː ʈʰˈiːk hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-feel-dizzy,مجھے چکر آ رہے ہیں,,mujhe chakkar ā rahe haiñ,mˌʊɟʰeː cˈʌkəɾ ˈaː ɾˈʌheː hẽ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.ibuprofen,آئبوپروفین,بروفین,ā’ibūprofen,ˈaːɪbˌoːpɾˌoːfin,بروفین is the Pakistani brand name,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-sore-throat,میرا گلا خراب ہے,,merā galā kharāb hai,mˈeːɾaː ɡˈʌlaː xəɾˈaːb hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.can-i-get-this-medicine-here,کیا یہ دوا یہاں مل جائے گی؟,,kyā yah dawā yahāñ mil jā’e gī?,kjˈaː jeːh dˈaʋaː jˈʌhãː mˈɪl ɟˈaːeː ɡi,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.bandage,پٹی,,paṭṭī,pˈʌʈi,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.the-pain-is-severe,درد بہت شدید ہے,,dard bahut shadīd hai,dˈʌɾd bˈahʊt ʃədˈiːd hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.antiseptic,اینٹی سیپٹک,پایوڈین,ainṭī saipṭik,ˈeːnʈi sˈeːpəʈˌək,پایوڈین is the Pakistani brand name of the antiseptic solution,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-feel-nauseous,میرا جی متلا رہا ہے,,merā jī matlā rahā hai,mˈeːɾaː ɟˈiː mʊtˈalaː ɾˈʌhaː hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-rash,مجھے دانے نکل آئے ہیں,,mujhe dāne nikal ā’e haiñ,mˌʊɟʰeː dˈaːneː nɪkˈal ˈaːeː hẽ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.before-or-after-food,کھانے سے پہلے یا بعد میں؟,,khāne se pahle yā bād meñ?,kʰˈaːneː seː pˈɛhleː jˈaː bˈaːd mˈẽ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-think-it-is-infected,لگتا ہے اس میں انفیکشن ہے,,lagtā hai is meñ infekshan hai,lˈʌɡtˌaː hɛ ɪs mˈẽ ˌanfˈeːkʃan hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.motion-sickness-tablets,متلی کی گولی,گریوینیٹ,matlī kī golī,mʊtˈali ki ɡˈoːli,گریوینیٹ is the Pakistani brand name,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-cut,مجھے کٹ لگا ہے,,mujhe kaṭ lagā hai,mˌʊɟʰeː kˈʌʈ lˈʌɡaː hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.antacid,تیزابیت کی دوا,ایسیڈیٹی کی دوا,tezābiyat kī dawā,tˌeːzaːbiˈat ki dˈaʋaː,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-burn,یہاں جل گیا ہے,,yahāñ jal gayā hai,jˈʌhãː ɟˈʌl ɡˌajaː hɛ,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.it-started-days-ago,{} دن پہلے شروع ہوا,,{} din pahle shurū hu’ā,{} dˈɪn pˈɛhleː ʃˈʊɾuː hˈuːaː,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.cough-medicine,کھانسی کی دوا,,khānsī kī dawā,kʰˈaːnsi ki dˈaʋaː,,2,ur-med-v1;ipa=espeak
pharmacy-symptoms.is-this-safe-during-pregnancy,کیا یہ حمل میں لینا ٹھیک ہے؟,,kyā yah haml meñ lenā ṭhīk hai?,kjˈaː jeːh hˈʌməl mˈẽ lˈeːnaː ʈʰˈiːk hɛ,,2,ur-med-v1;ipa=espeak
body-parts.head,سر,,sar,sˈʌɾ,,2,ur-agent-v1;ipa=espeak
body-parts.stomach,پیٹ,,peṭ,pˈeːʈ,,2,ur-agent-v1;ipa=espeak
body-parts.back,کمر,,kamar,kˈʌməɾ,,2,ur-agent-v1;ipa=espeak
body-parts.throat,گلا,,galā,ɡˈʌlaː,,2,ur-agent-v1;ipa=espeak
body-parts.tooth,دانت,,dānt,dˈaːnt,,2,ur-agent-v1;ipa=espeak
body-parts.chest,سینہ,,sīna,sˈiːna,,2,ur-agent-v1;ipa=espeak
body-parts.eye,آنکھ,,āñkh,ˈaːnkʰ,,2,ur-agent-v1;ipa=espeak
body-parts.ear,کان,,kān,kˈaːn,,2,ur-agent-v1;ipa=espeak
body-parts.leg,ٹانگ,,ṭāng,ʈˈaːnɡ,,2,ur-agent-v1;ipa=espeak
body-parts.arm,بازو,,bāzū,bˈaːzuː,,2,ur-agent-v1;ipa=espeak
body-parts.foot,پاؤں,پیر,pā’oñ,paːˈoːn,,2,ur-agent-v1;ipa=espeak
body-parts.hand,ہاتھ,,hāth,hˈaːtʰ,,2,ur-agent-v1;ipa=espeak
body-parts.knee,گھٹنا,,ghuṭnā,ɡʰˈʌʈnˌaː,,2,ur-agent-v1;ipa=espeak
body-parts.ankle,ٹخنا,,ṭakhna,ʈˈʌxnˌaː,,2,ur-agent-v1;ipa=espeak
body-parts.skin,جلد,,jild,ɟˈald,,2,ur-agent-v1;ipa=espeak
lost-rescue.i-lost-my-passport,میرا پاسپورٹ گم ہو گیا ہے,,merā pāsporṭ gum ho gayā hai,mˈeːɾaː pˌaːspˈoːɾʈ ɡˈʊm hˈoː ɡˌajaː hɛ,,2,ur-agent-v1;ipa=espeak
lost-rescue.i-lost-my-phone,میرا فون گم ہو گیا ہے,,merā fon gum ho gayā hai,mˈeːɾaː fˈoːn ɡˈʊm hˈoː ɡˌajaː hɛ,,2,ur-agent-v1;ipa=espeak
lost-rescue.please-call-the-police,پولیس کو بلائیے,,pulis ko bulā’iye,pʊlˈiːs kˈoː bəlˈaːiˌeː,,2,ur-agent-v1;ipa=espeak
lost-rescue.we-are-here,ہم یہاں ہیں,,ham yahāñ haiñ,ham jˈʌhãː hẽ,,2,ur-agent-v1;ipa=espeak
lost-rescue.please-look-at-my-location-pin,میرا لوکیشن پن دیکھیے,,merā lokeshan pin dekhiye,mˈeːɾaː lˌoːkeːʃˈan pˈʌn dˈeːkʰjeː,,2,ur-agent-v1;ipa=espeak
lost-rescue.i-cannot-walk,میں چل نہیں سکتا,,maiñ chal nahīñ saktā,mˈẽ cˈʌl nahˈĩː sˈʌktˌaː,masculine speaker; a woman says سکتی,2,ur-agent-v1;ipa=espeak
lost-rescue.i-sprained-my-ankle,میرے ٹخنے میں موچ آ گئی ہے,,mere ṭakhne meñ moch ā ga’ī hai,mˈeːɾeː ʈˈʌxnˌeː mˈẽ mˈoːc ˈaː ɡˈai hɛ,,2,ur-agent-v1;ipa=espeak
lost-rescue.please-contact-rescue,ریسکیو کو خبر کیجیے,,reskiyū ko khabar kījiye,ɾˌeːskˈeːoː kˈoː xˈʌbəɾ kˈiːɟiˌeː,"Pakistan's emergency service calls itself Rescue, and the word is used in Urdu as it stands",2,ur-agent-v1;ipa=espeak
lost-rescue.my-companion-is-missing,میرا ساتھی گم ہو گیا ہے,,merā sāthī gum ho gayā hai,mˈeːɾaː sˈaːtʰi ɡˈʊm hˈoː ɡˌajaː hɛ,,2,ur-agent-v1;ipa=espeak
lost-rescue.please-look-at-my-current-location,میری موجودہ جگہ دیکھیے,,merī maujūda jagah dekhiye,mˈeːɾi moːɟˈuːda ɟˈʌɡˌa dˈeːkʰjeː,,2,ur-agent-v1;ipa=espeak
lost-rescue.my-child-is-missing,میرا بچہ گم ہو گیا ہے,,merā bachcha gum ho gayā hai,mˈeːɾaː bˈʌca ɡˈʊm hˈoː ɡˌajaː hɛ,masculine child; a girl is میری بچی گم ہو گئی ہے,2,ur-agent-v1;ipa=espeak
lost-rescue.i-do-not-know-where-i-am,مجھے نہیں معلوم میں کہاں ہوں,,mujhe nahīñ mālūm maiñ kahāñ hūñ,mˌʊɟʰeː nahˈĩː mˈaːluːm mˈẽ kˈʌhãː hũː,,2,ur-agent-v1;ipa=espeak
lost-rescue.my-friend-is-hurt,میرے دوست کو چوٹ لگی ہے,,mere dost ko choṭ lagī hai,mˈeːɾeː dˈoːst kˈoː cˈoːʈ lˈʌɡi hɛ,,2,ur-agent-v1;ipa=espeak
lost-rescue.i-lost-my-wallet,میرا بٹوہ گم ہو گیا ہے,,merā baṭwa gum ho gayā hai,mˈeːɾaː bəʈˈoːa ɡˈʊm hˈoː ɡˌajaː hɛ,,2,ur-agent-v1;ipa=espeak
lost-rescue.i-lost-my-bag,میرا بیگ گم ہو گیا ہے,,merā baig gum ho gayā hai,mˈeːɾaː bˈeːɡ ɡˈʊm hˈoː ɡˌajaː hɛ,,2,ur-agent-v1;ipa=espeak
lost-rescue.where-is-lost-and-found,گم شدہ سامان کا دفتر کہاں ہے؟,,gum-shuda sāmān kā daftar kahāñ hai?,ɡˈʊm ʃˈʊdˌa saːmˈaːn kaː dˌaftˈaɾ kˈʌhãː hɛ,descriptive: Pakistani stations and airports rarely sign this counter in Urdu,2,ur-agent-v1;ipa=espeak
lost-rescue.i-cannot-find-my-hotel,مجھے اپنا ہوٹل نہیں مل رہا,,mujhe apnā hoṭal nahīñ mil rahā,mˌʊɟʰeː ˈapnˌaː hˈoːʈəl nahˈĩː mˈɪl ɾˈʌhaː,,2,ur-agent-v1;ipa=espeak
lost-rescue.i-left-it-on-the-train,یہ ٹرین میں رہ گیا,,yah ṭren meñ rah gayā,jeːh ʈɾˈeːn mˈẽ ɾˈɛh ɡˌajaː,,2,ur-agent-v1;ipa=espeak
lost-rescue.i-cannot-get-down,میں نیچے نہیں اتر سکتا,,maiñ nīche nahīñ utar saktā,mˈẽ nˈiːceː nahˈĩː ʊtˈaɾ sˈʌktˌaː,masculine speaker; a woman says سکتی,2,ur-agent-v1;ipa=espeak
police-consulate.where-is-the-police-station,تھانہ کہاں ہے؟,پولیس اسٹیشن کہاں ہے؟,thāna kahāñ hai?,tʰˈaːnˌa kˈʌhãː hɛ,تھانہ is what the building is called and signed in Pakistan,2,ur-agent-v1;ipa=espeak
police-consulate.i-want-to-report-a-theft,مجھے چوری کی رپورٹ کرانی ہے,,mujhe chorī kī riporṭ karānī hai,mˌʊɟʰeː cˈoːɾi ki ɾɪpˈoːɾʈ kəɾˈaːni hɛ,,2,ur-agent-v1;ipa=espeak
police-consulate.my-bag-was-stolen,میرا بیگ چوری ہو گیا,,merā baig chorī ho gayā,mˈeːɾaː bˈeːɡ cˈoːɾi hˈoː ɡˌajaː,,2,ur-agent-v1;ipa=espeak
police-consulate.my-passport-was-stolen,میرا پاسپورٹ چوری ہو گیا,,merā pāsporṭ chorī ho gayā,mˈeːɾaː pˌaːspˈoːɾʈ cˈoːɾi hˈoː ɡˌajaː,,2,ur-agent-v1;ipa=espeak
police-consulate.someone-is-following-me,کوئی میرا پیچھا کر رہا ہے,,ko’ī merā pīchhā kar rahā hai,kˈoːi mˈeːɾaː pˈiːcʰaː kaɾ ɾˈʌhaː hɛ,,2,ur-agent-v1;ipa=espeak
police-consulate.i-need-a-written-police-report,مجھے ایف آئی آر کی نقل چاہیے,,mujhe ef ā’ī ār kī naql chāhiye,mˌʊɟʰeː ˈeːf ˈaːi ˈaːɾ ki nˈaql cˈaːhjeː,"Pakistan and India inherited the same First Information Report, so the initials are the term in both",2,ur-agent-v1;ipa=espeak
police-consulate.i-want-to-contact-my-embassy,مجھے اپنے سفارت خانے سے بات کرنی ہے,,mujhe apne safārat-khāne se bāt karnī hai,mˌʊɟʰeː ˈapnˌeː sɪfˈaːɾat xˈaːneː seː bˈaːt kˌaɾni hɛ,,2,ur-agent-v1;ipa=espeak
police-consulate.i-need-it-for-my-insurance,یہ مجھے بیمے کے لیے چاہیے,,yah mujhe bīme ke liye chāhiye,jeːh mˌʊɟʰeː bˈiːmeː keː lˈiːeː cˈaːhjeː,,2,ur-agent-v1;ipa=espeak
police-consulate.i-need-an-interpreter,مجھے ترجمان چاہیے,,mujhe tarjumān chāhiye,mˌʊɟʰeː tˈaɾɟˌʊmaːn cˈaːhjeː,,2,ur-agent-v1;ipa=espeak
police-consulate.please-leave-me-alone,مجھے تنگ نہ کیجیے,,mujhe tang na kījiye,mˌʊɟʰeː tˈʌnɡ nˈa kˈiːɟiˌeː,,2,ur-agent-v1;ipa=espeak
police-consulate.i-was-robbed,میرے ساتھ لوٹ مار ہوئی ہے,,mere sāth lūṭ-mār hu’ī hai,mˈeːɾeː sˈaːtʰ lˈoːʈ mˈaːɾ hˈuːi hɛ,,2,ur-agent-v1;ipa=espeak
police-consulate.i-want-a-lawyer,مجھے وکیل چاہیے,,mujhe wakīl chāhiye,mˌʊɟʰeː ʋəkˈiːl cˈaːhjeː,,2,ur-agent-v1;ipa=espeak
police-consulate.please-notify-my-consulate,میرے قونصل خانے کو خبر کیجیے,,mere qonsal-khāne ko khabar kījiye,mˈeːɾeː qˈoːnəsˌəl xˈaːneː kˈoː xˈʌbəɾ kˈiːɟiˌeː,,2,ur-agent-v1;ipa=espeak
