concept_id,text,text_alt,ipa,literal,confidence,provenance
hiking-parks.where-is-the-trailhead,Yol başlangıcı nerede?,,jˈɔɫ baʃɫanɡɯdʒˈɯ nˈeɾedɛ,,2,tr-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-summit,Zirveye ne kadar var?,,zɪrvejˈɛ nˈɛ kadˈar vˈar,,2,tr-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-viewpoint,Seyir terasına ne kadar var?,,sejˈɪr teɾasɯnˈa nˈɛ kadˈar vˈar,,2,tr-agent-v1;ipa=espeak
hiking-parks.which-route-is-easier,Hangi yol daha kolay?,,hanɡˈɪ jˈɔɫ dahˈa koɫˈaj,,2,tr-agent-v1;ipa=espeak
hiking-parks.is-this-trail-suitable-for-beginners,Bu yol yeni başlayanlara uygun mu?,,bʊ jˈɔɫ jenˈɪ baʃɫajanɫaɾˈa ʊjɡˈʊn mʊ,,2,tr-agent-v1;ipa=espeak
trail-conditions.how-long-is-the-full-route,Tüm yol ne kadar sürer?,,tˈøm jˈɔɫ nˈɛ kadˈar syɾˈɛr,,2,tr-agent-v1;ipa=espeak
trail-conditions.can-we-return-the-same-way,Aynı yoldan dönebilir miyiz?,,ajnˈɯ jɔɫdˈan dœnebilˈɪr mˈijɪz,,2,tr-agent-v1;ipa=espeak
trail-conditions.can-we-return-before-dark,Karanlıktan önce döner miyiz?,,kaɾanɫɯktˈan ˈœndʒɛ dœnˈɛr mˈijɪz,,2,tr-agent-v1;ipa=espeak
trail-conditions.is-the-trail-open,Yol açık mı?,,jˈɔɫ atʃˈɯk mɯ,,2,tr-agent-v1;ipa=espeak
trail-conditions.is-the-route-steep,Yol dik mi?,,jˈɔɫ dˈɪk mɪ,,2,tr-agent-v1;ipa=espeak
trail-conditions.is-the-path-slippery,Yol kaygan mı?,,jˈɔɫ kajɡˈan mɯ,,2,tr-agent-v1;ipa=espeak
trail-transport.how-long-is-the-queue,Kuyruk ne kadar?,,kʊjrˈʊk nˈɛ kadˈar,,2,tr-agent-v1;ipa=espeak
trail-transport.what-time-is-the-last-shuttle,Son servis saat kaçta?,,sˈɔn sɛrvˈɪs saˈat katʃtˈa,,2,tr-agent-v1;ipa=espeak
trail-transport.when-does-the-cableway-stop,Teleferik kaçta kapanıyor?,,telefeɾˈɪk katʃtˈa kapanˈɯjɔr,,2,tr-agent-v1;ipa=espeak
trail-transport.where-can-we-buy-water,Nereden su alabiliriz?,,nˈeɾedæn sˈʊ aɫabilˈiɾɪz,,2,tr-agent-v1;ipa=espeak
trail-transport.where-can-we-refill-water,Nerede su doldurabiliriz?,,nˈeɾedɛ sˈʊ dɔɫduɾabilˈiɾɪz,,2,tr-agent-v1;ipa=espeak
trail-transport.is-there-cell-signal-here,Burada telefon çekiyor mu?,,bˈuɾada telefˈɔn tʃekˈijɔr mʊ,,2,tr-agent-v1;ipa=espeak
trail-transport.do-you-have-a-map,Haritanız var mı?,,haɾitˈanɯz vˈar mɯ,,2,tr-agent-v1;ipa=espeak
trail-transport.how-long-is-the-wait,Ne kadar beklenir?,,nˈɛ kadˈar bɛklenˈɪr,,2,tr-agent-v1;ipa=espeak
trail-warnings.open,açık,,atʃˈɯk,,2,tr-agent-v1;ipa=espeak
trail-warnings.closed,kapalı,,kapaɫˈɯ,,2,tr-agent-v1;ipa=espeak
trail-warnings.maintenance,bakım çalışması,bakımda,bˈakɯm tʃaɫɯʃmasˈɯ,,2,tr-agent-v1;ipa=espeak
trail-warnings.steep-slope,dik yokuş,,dˈɪk jokˈʊʃ,,2,tr-agent-v1;ipa=espeak
trail-warnings.caution-slippery,dikkat: kaygan zemin,,dikːˈat kajɡˈan zemˈɪn,,2,tr-agent-v1;ipa=espeak
trail-warnings.danger,tehlike,,tɛhlikˈɛ,,2,tr-agent-v1;ipa=espeak
trail-warnings.beware-falling-rocks,dikkat: taş düşebilir,,dikːˈat tˈaʃ dyʃebilˈɪr,,2,tr-agent-v1;ipa=espeak
trail-warnings.first-aid-station,ilk yardım noktası,,ˈɪlk jardˈɯm nɔktasˈɯ,,2,tr-agent-v1;ipa=espeak
trail-warnings.service-suspended,seferler iptal,hizmet dışı,sefɛrlˈɛr ɪptˈaɫ,,2,tr-agent-v1;ipa=espeak
trail-landmarks.trail-marker,yol işareti,,jˈɔɫ iʃaɾetˈɪ,,2,tr-agent-v1;ipa=espeak
trail-landmarks.fork-junction,yol ayrımı,kavşak,jˈɔɫ ˈajrɯmɯ,,2,tr-agent-v1;ipa=espeak
trail-landmarks.boardwalk-cliff-path,ahşap yol / uçurum patikası,,ahʃˈap jˈɔɫ / utʃˈuɾʊm patikasˈɯ,,1,tr-agent-v1;ipa=espeak
trail-landmarks.start,başlangıç,,baʃɫanɡˈɯtʃ,,2,tr-agent-v1;ipa=espeak
trail-landmarks.end,bitiş,,bitˈɪʃ,,2,tr-agent-v1;ipa=espeak
trail-landmarks.elevation,rakım,yükseklik,rˈakɯm,,2,tr-agent-v1;ipa=espeak
trail-landmarks.sunset,gün batımı,,ɟˈøn bˈatɯmɯ,,2,tr-agent-v1;ipa=espeak
trail-landmarks.water-point,su noktası,çeşme,sˈʊ nɔktasˈɯ,,2,tr-agent-v1;ipa=espeak
